,train games,agent index,eval games,agent type,win rate,mean VPs,std VPs,mean winner VPs,std winner VPs,Plot Quests Taken Frac,Plot Quests Completed Frac,Lord Quests Taken Frac,Lord Quests Completed Frac,Buildings Purchased per Game,Intrigue Cards Played per Game,Quests Taken per Game,Quests Completed per Game
0,0,0,100,PPO,0.32,52.24,11.02916134617678,62.25,7.232738070744716,0.26907630522088355,0.3309608540925267,0.38353413654618473,0.40569395017793597,1.18,2.67,4.98,2.81
1,0,1,100,RandomAgent,0.17,49.54,10.793905687933353,59.88235294117647,6.182350142720584,0.2644628099173554,0.28076923076923077,0.3822314049586777,0.3769230769230769,1.45,2.39,4.84,2.6
2,0,2,100,RandomAgent,0.27,51.31,11.098373754744431,63.18518518518518,7.789057077136592,0.27729257641921395,0.3763837638376384,0.3799126637554585,0.4132841328413284,1.38,2.46,4.58,2.71
3,0,3,100,RandomAgent,0.24,49.25,12.549402376208997,63.791666666666664,6.589000725114208,0.2662473794549266,0.28294573643410853,0.3584905660377358,0.38372093023255816,1.35,2.23,4.77,2.58
4,500,0,100,PPO,0.24,49.67,10.079737099746202,60.416666666666664,6.415584324301429,0.26141078838174275,0.2857142857142857,0.36929460580912865,0.423963133640553,0.32,0.97,2.41,2.17
5,500,1,100,RandomAgent,0.25,48.48,11.58920187070706,62.08,6.950798515278659,0.28957528957528955,0.31225296442687744,0.4092664092664093,0.4031620553359684,1.53,2.09,5.18,2.53
6,500,2,100,RandomAgent,0.24,50.37,10.845879401874244,60.708333333333336,7.6999954906191705,0.2570356472795497,0.33458646616541354,0.40150093808630394,0.42857142857142855,1.64,2.8,5.33,2.66
7,500,3,100,RandomAgent,0.27,49.38,12.153007858139482,61.51851851851852,8.65114152335196,0.272,0.336,0.386,0.388,1.61,2.6,5.0,2.5
8,1000,0,100,PPO,0.3,50.12,8.27922701705902,56.3,6.583565396753748,0.26666666666666666,0.2796208530805687,0.36666666666666664,0.3459715639810427,0.08,0.3,1.5,2.11
9,1000,1,100,RandomAgent,0.22,47.58,10.710910325457869,59.72727272727273,7.586961412256845,0.27102803738317754,0.32786885245901637,0.40373831775700936,0.38524590163934425,1.51,2.43,5.35,2.44
10,1000,2,100,RandomAgent,0.21,46.52,13.08012232358704,63.285714285714285,10.133127459419601,0.27549194991055453,0.31221719457013575,0.3881932021466905,0.3665158371040724,1.73,2.74,5.59,2.21
11,1000,3,100,RandomAgent,0.27,48.0,12.445079348883237,60.629629629629626,9.149572538681987,0.30866425992779783,0.37404580152671757,0.40252707581227437,0.3969465648854962,1.65,2.31,5.54,2.62
12,1500,0,100,PPO,0.27,52.54,9.687538387020718,62.22222222222222,8.189122565639236,0.26515151515151514,0.28699551569506726,0.3560606060606061,0.3721973094170404,0.22,0.29,1.32,2.23
13,1500,1,100,RandomAgent,0.2,49.01,12.83783081365384,64.3,8.136952746575343,0.25328330206378985,0.3545816733067729,0.3827392120075047,0.41434262948207173,1.66,2.43,5.33,2.51
14,1500,2,100,RandomAgent,0.27,48.39,12.580854501980381,60.74074074074074,8.500948062999896,0.2751322751322751,0.36363636363636365,0.3915343915343915,0.38636363636363635,1.56,2.47,5.67,2.64
15,1500,3,100,RandomAgent,0.26,50.64,12.074369548759057,63.76923076923077,8.158561771385616,0.2746478873239437,0.3273381294964029,0.3961267605633803,0.3920863309352518,1.6,2.77,5.68,2.78
16,2000,0,100,PPO,0.27,53.24,10.345163120995242,63.333333333333336,9.88077070018476,0.3049645390070922,0.3303964757709251,0.3829787234042553,0.3964757709251101,0.2,0.15,1.41,2.27
17,2000,1,100,RandomAgent,0.24,47.93,12.324978701807156,63.333333333333336,10.143416036468626,0.28125,0.4007936507936508,0.35661764705882354,0.38492063492063494,1.74,2.67,5.44,2.52
18,2000,2,100,RandomAgent,0.27,48.28,14.229602945971472,63.55555555555556,11.798723513296254,0.2572402044293015,0.4074074074074074,0.3833049403747871,0.42386831275720166,1.66,2.88,5.87,2.43
19,2000,3,100,RandomAgent,0.22,48.33,12.433064787090911,63.31818181818182,7.847329387275438,0.27360308285163776,0.3293172690763052,0.3853564547206166,0.42570281124497994,1.54,2.54,5.19,2.49
20,2500,0,100,PPO,0.41,55.65,9.133865556269152,62.073170731707314,7.939989076303965,0.3409090909090909,0.30416666666666664,0.3977272727272727,0.38333333333333336,0.38,0.21,0.88,2.4
21,2500,1,100,RandomAgent,0.19,48.7,11.652038448271616,63.578947368421055,8.579754563252434,0.2743682310469314,0.3484848484848485,0.3916967509025271,0.4393939393939394,1.5,2.63,5.54,2.64
22,2500,2,100,RandomAgent,0.15,46.98,11.737955528966705,63.46666666666667,9.16418148130111,0.25,0.31932773109243695,0.4084507042253521,0.40756302521008403,1.63,2.7,5.68,2.38
23,2500,3,100,RandomAgent,0.25,48.91,12.283399366624858,61.88,8.396761280398533,0.25665399239543724,0.31906614785992216,0.4011406844106464,0.3735408560311284,1.66,2.42,5.26,2.57
24,3000,0,100,PPO,0.45,56.21,11.139385081771794,64.24444444444444,10.803611650339807,0.3,0.32432432432432434,0.4,0.44594594594594594,0.17,0.1,1.1,2.22
25,3000,1,100,RandomAgent,0.15,48.09,11.49268898039097,62.2,8.863407922464136,0.2643884892086331,0.3643410852713178,0.4172661870503597,0.4108527131782946,1.75,2.62,5.56,2.58
26,3000,2,100,RandomAgent,0.25,49.47,13.388394227837782,64.08,11.702717633097024,0.2651646447140381,0.2932330827067669,0.341421143847487,0.3684210526315789,1.51,2.47,5.77,2.66
27,3000,3,100,RandomAgent,0.15,47.72,11.285459671630571,63.0,8.115828156551041,0.26556776556776557,0.336,0.4175824175824176,0.388,1.67,3.07,5.46,2.5
28,3500,0,100,PPO,0.37,56.14,10.181375152699168,64.67567567567568,8.266029649419604,0.2967032967032967,0.27230046948356806,0.43956043956043955,0.4647887323943662,0.18,0.06,0.91,2.13
29,3500,1,100,RandomAgent,0.18,49.28,14.327651587053614,67.44444444444444,9.322745317068014,0.2630691399662732,0.3153526970954357,0.3794266441821248,0.43568464730290457,1.65,2.3,5.93,2.41
30,3500,2,100,RandomAgent,0.21,49.43,12.720263362053476,64.23809523809524,9.923060021052272,0.25274725274725274,0.3371212121212121,0.36996336996337,0.4053030303030303,1.59,2.72,5.46,2.64
31,3500,3,100,RandomAgent,0.24,50.11,13.285251220808735,64.70833333333333,10.199996595859998,0.2495049504950495,0.2965779467680608,0.3702970297029703,0.39543726235741444,1.63,2.58,5.05,2.63
32,4000,0,100,PPO,0.37,56.1,10.30194156457898,65.16216216216216,9.27802842964339,0.23275862068965517,0.25112107623318386,0.3448275862068966,0.4170403587443946,0.12,0.08,1.16,2.23
33,4000,1,100,RandomAgent,0.22,48.23,12.921188025874402,64.13636363636364,8.17032020372549,0.2580071174377224,0.32669322709163345,0.3861209964412811,0.3665338645418327,1.63,2.49,5.62,2.51
34,4000,2,100,RandomAgent,0.16,47.83,11.982533121172668,60.0,7.834219807996199,0.2832699619771863,0.38671875,0.38783269961977185,0.41796875,1.51,2.31,5.26,2.56
35,4000,3,100,RandomAgent,0.25,50.21,14.101982130182977,66.52,10.86690388289139,0.2574074074074074,0.3281853281853282,0.37962962962962965,0.416988416988417,1.85,2.74,5.4,2.59
36,4500,0,100,PPO,0.39,54.03,8.599366255719081,58.07692307692308,7.988403824341225,0.27586206896551724,0.34418604651162793,0.41379310344827586,0.4,0.13,0.05,1.16,2.15
37,4500,1,100,RandomAgent,0.19,46.04,13.410384036260856,62.26315789473684,8.064490751456809,0.28342245989304815,0.3617021276595745,0.43137254901960786,0.4340425531914894,1.51,2.44,5.61,2.35
38,4500,2,100,RandomAgent,0.22,49.43,12.696657040339398,65.5909090909091,8.865967059538765,0.2522851919561243,0.3187250996015936,0.42230347349177333,0.40239043824701193,1.68,2.84,5.47,2.51
39,4500,3,100,RandomAgent,0.2,47.6,12.35556554755791,63.2,8.065977932030313,0.27797202797202797,0.35365853658536583,0.3741258741258741,0.3821138211382114,1.66,2.31,5.72,2.46
40,5000,0,1500,PPO,0.4086666666666667,54.67333333333333,9.664434224976075,60.686786296900486,9.257760993445094,0.28080931943592885,0.3057901085645356,0.4187614960147149,0.4074185765983112,0.128,0.056666666666666664,1.0873333333333333,2.2106666666666666
41,5000,1,1500,RandomAgent,0.18,47.24133333333333,12.073128214712575,62.67037037037037,9.278741725631441,0.2749329431845891,0.3481871021311929,0.398927090953426,0.40077497924162747,1.6433333333333333,2.5733333333333333,5.468,2.4086666666666665
42,5000,2,1500,RandomAgent,0.19333333333333333,47.599333333333334,12.658809826449808,63.244827586206895,9.481673292122512,0.2748722938457796,0.33800109829763864,0.39734857698856724,0.40774299835255357,1.6793333333333333,2.533333333333333,5.481333333333334,2.428
43,5000,3,1500,RandomAgent,0.218,48.406,12.439607335710669,63.19571865443425,8.629207568502117,0.27677380230442694,0.3591717547119724,0.40230442692540935,0.4157154234138572,1.6086666666666667,2.5646666666666667,5.496666666666667,2.5113333333333334
